HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mappable.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mappable.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue,,,
NM_199011,84,50,1.68,109089813,250,7539,0.033160897,109088788,50.66208,50,50,1,109089813,168,6209,0.027057497,109088788,36.95833333,3.16E-24,2.96E-13,1,,,
NM_001142681,79,50,1.58,148725706,492,16136,0.030490828,148724756,51.81886179,52,50,1.04,148725706,352,11106,0.03169458,148724756,32.81318182,1.45E-21,2.98E-13,1,,,
NM_026522,79,50,1.58,148725706,492,16136,0.030490828,148724756,51.81886179,52,50,1.04,148725706,352,11106,0.03169458,148724756,32.81318182,1.45E-21,2.98E-13,1,,,
NM_172875,51,50,1.02,128639701,1352,21419,0.063121528,128638661,16.15930473,57,50,1.14,128639706,1092,19563,0.05581966,128638661,20.42291209,7.78E-12,3.03E-13,0.56176631,,,
NM_138596,128,50,2.56,69948750,87,2336,0.037243151,69949760,68.73747126,48,50,0.96,69948750,56,2018,0.027750248,69949760,34.59428571,8.18E-42,3.05E-13,0.279247371,,,
NM_026313,115,50,2.3,94183250,833,19697,0.042290704,94182225,54.38547419,53,50,1.06,94183190,667,16483,0.040465935,94182225,26.19487256,3.63E-32,3.12E-13,0.036283778,,,
NM_172607,40,50,0.8,75724731,49,1489,0.032907992,75723911,24.31020408,44,50,0.88,75724731,27,1037,0.026036644,75723911,33.79851852,7.46E-11,3.13E-13,0.322493459,,,
NM_001033532,57,50,1.14,25327526,597,31515,0.01894336,25328521,60.17939698,49,50,0.98,25327526,568,27724,0.020487664,25328521,47.83366197,6.64E-16,3.20E-13,1,,,
NM_133984,72,50,1.44,107240651,189,6334,0.029838964,107239681,48.25904762,48,50,0.96,107240651,102,4071,0.025055269,107239681,38.31529412,1.03E-20,3.24E-13,0.91376898,,,
NM_018813,59,50,1.18,21292223,364,12374,0.029416519,21293158,40.11351648,51,50,1.02,21292223,246,9322,0.026389187,21293158,38.65219512,1.17E-15,3.30E-13,0.795551019,,,
NM_011607,41,50,0.82,63707659,5165,73929,0.069864329,63707049,11.73703388,64,50,1.28,63707659,7473,77319,0.096651535,63707049,13.24345243,2.52E-08,3.36E-13,1,,,
NM_025668,73,50,1.46,107007423,393,11016,0.035675381,107006393,40.92458015,52,50,1.04,107007428,384,10412,0.036880522,107006393,28.19916667,6.11E-20,3.37E-13,0.585936331,,,
NM_001162538,68,50,1.36,144781883,158,6746,0.023421287,144782553,58.06683544,46,50,0.92,144781888,149,6464,0.023050743,144782553,39.91194631,1.08E-19,3.45E-13,0.65151695,,,
NM_001162539,68,50,1.36,144781883,158,6746,0.023421287,144782553,58.06683544,46,50,0.92,144781888,149,6464,0.023050743,144782553,39.91194631,1.08E-19,3.45E-13,0.65151695,,,
NR_045294,100,50,2,76244796,54,859,0.062863795,76243771,31.81481481,57,50,1.14,76244786,57,807,0.07063197,76243771,16.14,1.19E-29,3.52E-13,0.197319257,,,
NM_007840,127,50,2.54,106649823,932,6207,0.150153053,106648808,16.91607296,65,50,1.3,106649813,675,6034,0.111866092,106648808,11.62103704,4.02E-29,3.60E-13,0.276130907,,,
NM_027427,118,50,2.36,83286630,726,18025,0.040277393,83287610,58.59366391,53,50,1.06,83286630,809,18706,0.043248156,83287610,24.5097157,2.57E-33,3.63E-13,1.47E-05,,,
NM_001014976,38,50,0.76,102126724,109,5468,0.019934162,102127724,38.12550459,46,50,0.92,102126724,153,6805,0.022483468,102127724,40.91895425,3.97E-11,3.68E-13,1,,,
NM_026932,84,50,1.68,118293439,92,3263,0.028194913,118294404,59.58521739,47,50,0.94,118293439,84,3258,0.025782689,118294404,36.45857143,6.35E-26,3.69E-13,0.360330639,,,
NM_133857,74,50,1.48,122687355,319,12857,0.024811387,122686365,59.65003135,47,50,0.94,122687355,219,10201,0.021468483,122686365,43.78511416,1.63E-20,3.73E-13,1,,,
NM_027641,46,50,0.92,131000606,49,1706,0.028722157,130999546,32.03102041,44,50,0.88,131000606,28,1345,0.020817844,130999546,42.27142857,4.74E-13,3.77E-13,0.574814011,,,
NM_025982,53,50,1.06,126507327,53,1312,0.040396341,126506317,26.24,47,50,0.94,126507327,49,1367,0.035844916,126506317,26.22408163,1.34E-14,3.91E-13,1,,,
NM_145975,109,50,2.18,55736373,563,20007,0.028140151,55737388,77.46937833,52,50,1.04,55736373,432,16070,0.02688239,55737388,38.68703704,6.82E-31,3.92E-13,0.138682734,,,
NM_026396,99,50,1.98,10415677,230,6268,0.03669432,10414692,53.95930435,50,50,1,10415677,189,5089,0.037138927,10414692,26.92592593,2.29E-28,3.92E-13,0.186075063,,,
NM_207161,28,50,0.56,46633743,5,205,0.024390244,46634738,22.96,43,50,0.86,46633743,5,287,0.017421603,46634738,49.364,2.04E-07,3.94E-13,1,,,
NM_021451,30,50,0.6,66618228,36,1559,0.023091725,66619258,25.98333333,50,50,1,66618243,89,2570,0.03463035,66619258,28.87640449,1.59E-08,3.97E-13,0.761350554,,,
NM_024216,52,50,1.04,122822532,41,1929,0.021254536,122823517,48.93073171,45,50,0.9,122822532,34,1390,0.024460432,122823517,36.79411765,7.46E-17,3.98E-13,1,,,
NM_025296,52,50,1.04,127073487,87,3434,0.025334886,127072552,41.05011494,45,50,0.9,127073487,56,2114,0.026490066,127072552,33.975,3.52E-15,4.02E-13,0.84165247,,,
NM_146109,83,50,1.66,59294065,309,13989,0.022088784,59293075,75.15126214,47,50,0.94,59294055,229,9574,0.023918947,59293075,39.29938865,7.90E-25,4.04E-13,0.723850092,,,
NM_146089,36,50,0.72,78006534,48,2422,0.019818332,78005519,36.33,44,50,0.88,78006489,46,2288,0.020104895,78005519,43.77043478,2.41E-10,4.11E-13,0.967846328,,,
NM_031249,75,50,1.5,31157501,89,2124,0.041902072,31158331,35.79775281,50,50,1,31157481,55,1448,0.037983425,31158331,26.32727273,1.77E-21,4.12E-13,1,,,
NM_007510,79,50,1.58,120772738,480,13450,0.035687732,120771703,44.27291667,51,50,1.02,120772723,282,9596,0.029387245,120771703,34.70893617,1.36E-21,4.21E-13,1,,,
NR_028593,80,50,1.6,128388810,91,4806,0.018934665,128389775,84.5010989,43,50,0.86,128388810,38,1580,0.024050633,128389775,35.75789474,1.24E-25,4.24E-13,0.947765426,,,
NM_177041,47,50,0.94,89215785,79,3289,0.024019459,89214785,39.13493671,43,50,0.86,89215785,38,2095,0.018138425,89214785,47.41315789,1.49E-13,4.24E-13,0.282595853,,,
NM_030137,36,50,0.72,30450539,559,10125,0.055209877,30451564,13.0411449,55,50,1.1,30450539,400,7587,0.052721761,30451564,20.86425,6.29E-08,4.29E-13,0.026908345,,,
NM_007748,102,50,2.04,115798974,34,1046,0.03250478,115797964,62.76,48,50,0.96,115798969,39,996,0.039156627,115797964,24.51692308,3.29E-35,4.30E-13,0.067922637,,,
NM_025793,98,50,1.96,121215691,425,13456,0.031584423,121214761,62.05590588,51,50,1.02,121215691,286,9431,0.030325522,121214761,33.63503497,7.74E-28,4.30E-13,0.722076354,,,
NM_024174,58,50,1.16,88017915,86,2719,0.031629275,88018920,36.67488372,46,50,0.92,88017915,71,2604,0.027265745,88018920,33.74197183,2.56E-16,4.47E-13,1,,,
NM_010332,28,50,0.56,80248356,292,14552,0.02006597,80247351,27.90794521,48,50,0.96,80248356,430,17550,0.024501425,80247351,39.18139535,1.66E-07,4.85E-13,1,,,
NM_001163354,110,50,2.2,80022602,600,22989,0.026099439,80023557,84.293,48,50,0.96,80022597,437,17699,0.02469066,80023557,38.8810984,4.19E-31,4.93E-13,0.096054245,,,
NM_001163355,110,50,2.2,80022602,600,22989,0.026099439,80023557,84.293,48,50,0.96,80022597,437,17699,0.02469066,80023557,38.8810984,4.19E-31,4.93E-13,0.096054245,,,
NM_021536,110,50,2.2,80022602,600,22989,0.026099439,80023557,84.293,48,50,0.96,80022597,437,17699,0.02469066,80023557,38.8810984,4.19E-31,4.93E-13,0.096054245,,,
NM_023336,58,50,1.16,27331128,618,17431,0.035454076,27329918,32.71838188,52,50,1.04,27331133,532,16032,0.033183633,27329918,31.34075188,5.03E-15,4.93E-13,1,,,
NM_011354,116,50,2.32,121275149,381,2661,0.143179256,121275964,16.20346457,65,50,1.3,121275139,298,2627,0.113437381,121275964,11.46006711,1.26E-26,4.94E-13,0.421666214,,,
NM_011293,50,50,1,136592571,71,2428,0.029242175,136593561,34.1971831,45,50,0.9,136592586,59,2248,0.026245552,136593561,34.29152542,7.86E-15,4.98E-13,1,,,
NM_001113573,58,50,1.16,27331128,624,17611,0.0354324,27330193,32.73839744,52,50,1.04,27331133,540,16289,0.033151206,27330193,31.37140741,5.08E-15,5.00E-13,1,,,
NM_001113574,58,50,1.16,27331128,624,17611,0.0354324,27330193,32.73839744,52,50,1.04,27331133,540,16289,0.033151206,27330193,31.37140741,5.08E-15,5.00E-13,1,,,
NM_001252438,140,50,2.8,78576908,302,10918,0.027660744,78575933,101.2264901,50,50,1,78576908,214,8338,0.025665627,78575933,38.96261682,2.83E-43,5.10E-13,0.010473766,,,
NM_001252439,140,50,2.8,78576908,302,10918,0.027660744,78575933,101.2264901,50,50,1,78576908,214,8338,0.025665627,78575933,38.96261682,2.83E-43,5.10E-13,0.010473766,,,
NM_001252440,140,50,2.8,78576908,302,10918,0.027660744,78575933,101.2264901,50,50,1,78576908,214,8338,0.025665627,78575933,38.96261682,2.83E-43,5.10E-13,0.010473766,,,
NM_025967,140,50,2.8,78576908,302,10918,0.027660744,78575933,101.2264901,50,50,1,78576908,214,8338,0.025665627,78575933,38.96261682,2.83E-43,5.10E-13,0.010473766,,,
NR_027656,37,50,0.74,80289836,46,883,0.05209513,80290441,14.20478261,49,50,0.98,80289831,33,861,0.038327526,80290441,25.56909091,4.41E-09,5.11E-13,0.420411907,,,
NM_177715,91,50,1.82,103381829,130,3388,0.03837072,103380854,47.432,49,50,0.98,103381829,78,2322,0.033591731,103380854,29.17384615,2.47E-27,5.32E-13,1,,,
NM_001042408,65,50,1.3,80403561,215,4221,0.050935797,80404606,25.52232558,52,50,1.04,80403586,159,3813,0.041699449,80404606,24.94037736,4.52E-17,5.52E-13,1,,,
NM_172779,100,50,2,53708051,228,10070,0.022641509,53709016,88.33333333,45,50,0.9,53708051,133,6189,0.02148974,53709016,41.88045113,5.14E-30,5.59E-13,0.810370829,,,
NM_025864,95,50,1.9,193149819,191,8692,0.021974229,193150844,86.46492147,45,50,0.9,193149814,133,6111,0.021764032,193150844,41.35263158,8.86E-29,5.59E-13,0.46513574,,,
NM_178604,65,50,1.3,80403560,215,4242,0.05068364,80404585,25.64930233,52,50,1.04,80403590,160,3834,0.041731873,80404585,24.921,4.52E-17,5.61E-13,1,,,
NM_001038608,65,50,1.3,80403557,216,4290,0.05034965,80404537,25.81944444,52,50,1.04,80403592,160,3882,0.041215868,80404537,25.233,4.59E-17,5.61E-13,1,,,
NM_146159,55,50,1.1,34512068,107,4132,0.02589545,34511073,42.47850467,48,50,0.96,34512073,122,4936,0.02471637,34511073,38.84065574,7.10E-16,5.61E-13,0.840915807,,,
NM_010885,48,50,0.96,36904142,18,565,0.031858407,36903202,30.13333333,45,50,0.9,36904142,17,582,0.029209622,36903202,30.81176471,2.14E-14,5.88E-13,1,,,
NM_013909,58,50,1.16,76369166,25,965,0.025906736,76368176,44.776,43,50,0.86,76369171,17,664,0.02560241,76368176,33.59058824,9.84E-19,5.97E-13,1,,,
NM_008138,212,50,4.24,107537678,935,16319,0.057295177,107536673,74.00273797,52,50,1.04,107537678,662,14554,0.045485777,107536673,22.86429003,3.03E-60,6.01E-13,2.44E-09,,,
NM_001168248,38,50,0.76,58504093,166,4424,0.037522604,58504958,20.25445783,51,50,1.02,58504098,127,3313,0.038333836,58504958,26.60834646,8.91E-10,6.08E-13,0.225737063,,,
NM_028904,38,50,0.76,58504093,166,4424,0.037522604,58504958,20.25445783,51,50,1.02,58504098,127,3313,0.038333836,58504958,26.60834646,8.91E-10,6.08E-13,0.225737063,,,
NM_001122892,70,50,1.4,39089595,2734,95423,0.028651373,39090605,48.86327725,49,50,0.98,39089595,2061,77158,0.026711423,39090605,36.6884231,2.81E-19,6.13E-13,1,,,
NM_001122893,70,50,1.4,39089595,2734,95423,0.028651373,39090605,48.86327725,49,50,0.98,39089595,2061,77158,0.026711423,39090605,36.6884231,2.81E-19,6.13E-13,1,,,
NM_008054,70,50,1.4,39089595,2734,95423,0.028651373,39090605,48.86327725,49,50,0.98,39089595,2061,77158,0.026711423,39090605,36.6884231,2.81E-19,6.13E-13,1,,,
NM_025836,119,50,2.38,56429934,268,6621,0.040477269,56428934,58.79843284,48,50,0.96,56429934,127,4654,0.027288354,56428934,35.17984252,6.98E-35,6.29E-13,0.986036469,,,
NM_001033337,104,50,2.08,85662754,119,5101,0.023328759,85663734,89.16033613,46,50,0.92,85662754,78,3049,0.025582158,85663734,35.9625641,5.11E-34,6.32E-13,0.502711761,,,
NM_146036,81,50,1.62,88607673,97,3237,0.029966018,88608678,54.06123711,50,50,1,88607683,102,2816,0.036221591,88608678,27.60784314,1.45E-24,6.42E-13,0.239255725,,,
NM_010181,72,50,1.44,58369540,11277,164859,0.068403909,58368580,21.05142857,53,50,1.06,58369550,5041,119265,0.04226722,58368580,25.078536,2.08E-17,6.67E-13,0.127998212,,,
NM_001146027,49,50,0.98,54789111,155,4503,0.034421497,54788561,28.47058065,48,50,0.96,54789111,134,4288,0.03125,54788561,30.72,2.59E-13,7.33E-13,1,,,
NM_026201,84,50,1.68,62255036,1125,29323,0.038365788,62254116,43.78901333,52,50,1.04,62255031,882,24897,0.035425955,62254116,29.3570068,2.06E-22,7.41E-13,0.743369658,,,
NM_011722,48,50,0.96,35171385,216,7577,0.028507325,35170565,33.67555556,48,50,0.96,35171405,135,4908,0.027506112,35170565,34.90133333,1.12E-12,7.48E-13,0.359010778,,,
NM_001191004,75,50,1.5,81344676,153,5833,0.02623007,81344051,57.18627451,48,50,0.96,81344676,136,5489,0.024776826,81344051,38.74588235,3.27E-22,7.63E-13,0.661835525,,,
NM_030145,75,50,1.5,81344676,153,5833,0.02623007,81344051,57.18627451,48,50,0.96,81344676,136,5489,0.024776826,81344051,38.74588235,3.27E-22,7.63E-13,0.661835525,,,
NM_001024910,59,50,1.18,58684250,404,18765,0.021529443,58683595,54.80866337,47,50,0.94,58684245,351,14763,0.023775655,58683595,39.53623932,9.26E-17,7.68E-13,1,,,
NM_183392,52,50,1.04,92864125,201,7984,0.025175351,92863225,41.31024876,49,50,0.98,92864125,186,6587,0.028237437,92863225,34.70569892,5.24E-14,7.82E-13,1,,,
NM_029397,127,50,2.54,155937666,497,11640,0.042697595,155936701,59.48812877,51,50,1.02,155937666,441,10513,0.041948064,155936701,24.31578231,1.07E-35,7.90E-13,0.000551303,,,
NM_170598,127,50,2.54,155937666,497,11640,0.042697595,155936701,59.48812877,51,50,1.02,155937666,441,10513,0.041948064,155936701,24.31578231,1.07E-35,7.90E-13,0.000551303,,,
NM_025345,62,50,1.24,14317410,277,8602,0.032201814,14316425,38.50714801,49,50,0.98,14317410,190,6028,0.031519575,14316425,31.09178947,7.46E-17,8.20E-13,1,,,
NM_001159948,84,50,1.68,59294067,533,22938,0.023236551,59292937,72.29988743,47,50,0.94,59294052,378,15984,0.023648649,59292937,39.74857143,2.31E-24,8.41E-13,0.803949049,,,
NM_028717,83,50,1.66,59294065,535,23008,0.023252782,59293075,71.38930841,47,50,0.94,59294055,378,15984,0.023648649,59293075,39.74857143,4.84E-24,8.41E-13,0.845449003,,,
NM_172402,55,50,1.1,38944222,180,6931,0.025970278,38943262,42.35611111,47,50,0.94,38944222,108,4621,0.023371565,38943262,40.21981481,4.25E-15,8.47E-13,0.660552776,,,
NM_025563,41,50,0.82,46764691,47,2319,0.020267357,46765396,40.45914894,44,50,0.88,46764681,33,1477,0.022342586,46765396,39.38666667,3.19E-12,8.54E-13,0.745061768,,,
NM_172671,146,50,2.92,109757799,2072,56986,0.036359808,109758804,80.3084556,48,50,0.96,109757799,891,32520,0.027398524,109758804,35.03838384,1.37E-40,8.62E-13,0.588470578,,,
NM_001190327,164,50,3.28,72908302,64,195,0.328205128,72907742,9.99375,98,50,1.96,72908322,77,232,0.331896552,72907742,5.905454545,7.62E-28,8.62E-13,0.032285676,,,
NM_025520,36,50,0.72,56654648,20,849,0.023557126,56653693,30.564,42,50,0.84,56654633,7,365,0.019178082,56653693,43.8,7.53E-11,8.62E-13,0.175846283,,,
NM_025431,87,50,1.74,119664131,79,2121,0.037246582,119665116,46.7156962,47,50,0.94,119664131,59,1875,0.031466667,119665116,29.87288136,1.42E-26,8.84E-13,0.74999278,,,
NM_016783,102,50,2.04,34138200,284,5256,0.054033486,34139220,37.7543662,52,50,1.04,34138200,192,4192,0.045801527,34139220,22.70666667,1.19E-27,8.85E-13,0.654342137,,,
NM_173364,76,50,1.52,122775089,369,9024,0.040890957,122774124,37.17203252,50,50,1,122775084,290,7190,0.040333797,122774124,24.79310345,5.85E-21,8.86E-13,0.920456322,,,
NM_177266,102,50,2.04,97907947,317,13018,0.024350899,97908892,83.77514196,46,50,0.92,97907982,238,9530,0.024973767,97908892,36.83865546,8.41E-30,8.90E-13,0.148285036,,,
NM_019747,73,50,1.46,138596967,289,7868,0.036731063,138595972,39.7483737,49,50,0.98,138596967,198,5989,0.033060611,138595972,29.64252525,2.49E-20,8.93E-13,1,,,
NM_177663,65,50,1.3,87734501,170,4738,0.035880118,87735236,36.23176471,47,50,0.94,87734511,111,3786,0.029318542,87735236,32.06162162,1.58E-18,9.18E-13,1,,,
NM_028364,52,50,1.04,75911341,403,8019,0.050255643,75910376,20.69419355,50,50,1,75911341,298,6975,0.042724014,75910376,23.40604027,1.66E-12,9.24E-13,0.78481494,,,
NM_133691,52,50,1.04,75911341,403,8019,0.050255643,75910376,20.69419355,50,50,1,75911341,298,6975,0.042724014,75910376,23.40604027,1.66E-12,9.24E-13,0.78481494,,,
NM_008869,69,50,1.38,151808429,1154,45277,0.025487554,151807414,54.14407279,48,50,0.96,151808434,1038,38009,0.027309321,151807414,35.15283237,3.23E-19,9.30E-13,0.705036411,,,
NM_008214,84,50,1.68,36942779,157,7020,0.022364672,36941859,75.11847134,48,50,0.96,36942784,147,6040,0.024337748,36941859,39.44489796,2.22E-25,9.32E-13,0.224108205,,,
NM_011237,50,50,1,4201613,112,3502,0.031981725,4200603,31.26785714,47,50,0.94,4201623,113,3201,0.035301468,4200603,26.62778761,4.58E-14,9.68E-13,1,,,
NM_028370,70,50,1.4,55851856,141,7222,0.019523678,55850926,71.70780142,44,50,0.88,55851856,125,5666,0.022061419,55850926,39.88864,6.28E-22,1.04E-12,0.631782592,,,
NM_177993,128,50,2.56,32635100,578,13257,0.043599608,32634400,58.71612457,50,50,1,32635090,326,9102,0.035816304,32634400,27.9202454,1.19E-35,1.06E-12,0.360768121,,,
NR_030677,42,50,0.84,81069113,27,1255,0.021513944,81070053,39.04444444,40,50,0.8,81069073,16,976,0.016393443,81070053,48.8,1.05E-12,1.07E-12,0.810370829,,,
NM_001002239,55,50,1.1,75160176,198,1779,0.111298482,75161131,9.883333333,62,50,1.24,75160206,186,1738,0.107019563,75161131,11.58666667,6.89E-11,1.08E-12,0.936005513,,,
NM_025927,58,50,1.16,97177175,101,4989,0.020244538,97178030,57.29940594,46,50,0.92,97177200,92,4161,0.02211007,97178030,41.61,4.68E-17,1.12E-12,1,,,
NM_009095,34,50,0.68,13507665,169,2883,0.058619494,13508660,11.60023669,51,50,1.02,13507660,158,3068,0.051499348,13508660,19.80607595,9.41E-08,1.13E-12,0.436843857,,,
NM_177128,71,50,1.42,36828491,264,10634,0.02482603,36829486,57.1980303,45,50,0.9,36828496,182,8368,0.021749522,36829486,41.38021978,8.18E-20,1.14E-12,1,,,
NM_001159595,100,50,2,11181371,913,27396,0.033326033,11180406,60.01314348,51,50,1.02,11181366,652,21912,0.029755385,11180406,34.2795092,2.08E-27,1.15E-12,0.439874758,,,
NM_001146043,102,50,2.04,97907947,376,15032,0.025013305,97908892,81.55659574,46,50,0.92,97907982,284,11339,0.0250463,97908892,36.73197183,2.10E-29,1.17E-12,0.118678002,,,
NM_009787,51,50,1.02,47763376,362,9910,0.036528759,47762511,27.92320442,50,50,1,47763396,352,9411,0.037403039,47762511,26.73579545,3.16E-13,1.18E-12,1,,,
NM_001164676,46,50,0.92,21870926,104,4364,0.023831347,21871691,38.60461538,45,50,0.9,21870921,74,2811,0.026325151,21871691,34.18783784,8.46E-13,1.19E-12,0.789268044,,,
NM_025304,73,50,1.46,130521541,263,12382,0.02124051,130522496,68.73657795,45,50,0.9,130521531,187,8472,0.02207271,130522496,40.77433155,9.23E-22,1.20E-12,1,,,
NM_145433,74,50,1.48,84632997,78,2740,0.028467153,84632017,51.98974359,46,50,0.92,84632997,94,2793,0.033655567,84632017,27.33574468,1.35E-22,1.20E-12,0.109276068,,,
NM_172406,95,50,1.9,59030281,600,23814,0.025195263,59029326,75.411,47,50,0.94,59030281,540,20274,0.026635099,59029326,35.29177778,1.01E-27,1.20E-12,0.035731922,,,
NM_178112,100,50,2,11181371,960,29204,0.032872209,11180406,60.84166667,51,50,1.02,11181366,691,23440,0.029479522,11180406,34.60028944,2.32E-27,1.21E-12,0.402725245,,,
NM_183106,53,50,1.06,94246846,795,35208,0.022580095,94245846,46.944,47,50,0.94,94246841,545,23308,0.02338253,94245846,40.20095413,1.38E-14,1.21E-12,0.793701552,,,
NM_026020,72,50,1.44,148633544,125,2229,0.056078959,148634549,25.67808,53,50,1.06,148633544,134,2372,0.056492411,148634549,18.76358209,1.89E-19,1.23E-12,0.534611319,,,
NM_153198,128,50,2.56,32635100,667,15298,0.043600471,32634400,58.71496252,50,50,1,32635090,364,10404,0.034986544,32634400,28.58241758,2.44E-35,1.23E-12,0.450026155,,,
NM_001199043,96,50,1.92,12553715,474,11931,0.039728439,12553005,48.32810127,49,50,0.98,12553750,235,7901,0.02974307,12553005,32.94885106,5.28E-27,1.25E-12,1,,,
NM_018886,96,50,1.92,12553715,474,11931,0.039728439,12553005,48.32810127,49,50,0.98,12553750,235,7901,0.02974307,12553005,32.94885106,5.28E-27,1.25E-12,1,,,
NM_001163378,93,50,1.86,72238190,406,18983,0.021387557,72238835,86.9664532,46,50,0.92,72238200,299,14315,0.020887181,72238835,44.04615385,1.12E-27,1.26E-12,0.360330639,,,
NM_029818,93,50,1.86,72238190,406,18983,0.021387557,72238835,86.9664532,46,50,0.92,72238200,299,14315,0.020887181,72238835,44.04615385,1.12E-27,1.26E-12,0.360330639,,,
NM_001048058,76,50,1.52,114529890,200,2365,0.084566596,114531095,17.974,57,50,1.14,114529890,195,2294,0.085004359,114531095,13.41107692,5.76E-18,1.30E-12,0.768292642,,,
NM_025329,98,50,1.96,32419858,98,4073,0.024060889,32420788,81.46,44,50,0.88,32419858,61,2383,0.025597986,32420788,34.37770492,1.60E-32,1.32E-12,0.706416109,,,
NM_001165254,85,50,1.7,60230793,1181,32684,0.036133888,60231733,47.04724809,51,50,1.02,60230798,818,25746,0.031771926,60231733,32.10381418,1.11E-22,1.36E-12,0.980176918,,,
NM_146034,85,50,1.7,60230793,1181,32684,0.036133888,60231733,47.04724809,51,50,1.02,60230798,818,25746,0.031771926,60231733,32.10381418,1.11E-22,1.36E-12,0.980176918,,,
NM_010362,179,50,3.58,47929524,573,7241,0.079132716,47930479,45.24045375,53,50,1.06,47929524,350,5995,0.058381985,47930479,18.15628571,5.82E-50,1.36E-12,0.001237644,,,
NM_030210,91,50,1.82,125956233,1070,26911,0.039760693,125957243,45.77385047,51,50,1.02,125956223,822,22567,0.036424868,125957243,28.00284672,1.55E-24,1.36E-12,0.514070476,,,
