HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mapped.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mapped.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue
NM_053181,102,50,2.04,13903028,2346,35218,0.066613663,13902228,30.62434783,76,50,1.52,13903038,2460,38622,0.063694268,13902228,23.864,1.24E-26,5.19E-19,0.157663443
NM_009698,124,50,2.48,125100762,72,933,0.077170418,125099807,32.13666667,74,50,1.48,125100757,80,999,0.08008008,125099807,18.4815,1.11E-36,5.22E-19,0.049173302
NM_001039533,102,50,2.04,13903028,2430,36191,0.067143765,13902228,30.3825679,76,50,1.52,13903038,2523,39628,0.063667104,13902228,23.87418153,1.29E-26,5.26E-19,0.180033158
NM_030245,75,50,1.5,168309428,1100,10695,0.1028518,168310298,14.58409091,85,50,1.7,168309428,1196,11143,0.107331957,168310298,15.83871237,3.72E-17,5.36E-19,0.987362774
NM_019826,73,50,1.46,118687751,245,5245,0.046711153,118688736,31.25591837,71,50,1.42,118687751,270,6316,0.042748575,118688736,33.21748148,7.29E-20,5.41E-19,0.829065072
NM_177582,88,50,1.76,123844853,990,20290,0.048792509,123845828,36.07111111,71,50,1.42,123844848,928,20886,0.044431677,123845828,31.95918103,5.70E-23,5.46E-19,0.745714046
NM_026545,96,50,1.92,29965242,754,4256,0.177161654,29964692,10.83755968,89,50,1.78,29965242,641,4286,0.149556696,29964692,11.90184087,2.44E-19,5.96E-19,0.867588587
NM_145381,94,50,1.88,13650585,1402,18210,0.076990664,13649590,24.41854494,75,50,1.5,13650585,1191,18233,0.065321121,13649590,22.96347607,1.93E-23,5.96E-19,0.95983746
NM_021297,89,50,1.78,66488640,580,7803,0.074330386,66489845,23.94713793,77,50,1.54,66488630,606,8864,0.068366426,66489845,22.52567657,1.10E-22,6.03E-19,0.62664135
NM_013677,82,50,1.64,26771880,155,1209,0.128205128,26771050,12.792,79,50,1.58,26771880,156,1560,0.1,26771050,15.8,1.89E-18,6.03E-19,0.9989437
NM_025364,79,50,1.58,128258992,4120,38393,0.107311229,128259827,14.72352913,83,50,1.66,128258987,4101,40134,0.102182688,128259827,16.24541331,6.45E-18,6.03E-19,0.960368222
NM_001033170,68,50,1.36,52976765,428,4727,0.090543685,52977590,15.02037383,75,50,1.5,52976730,343,4884,0.07022932,52977590,21.35860058,9.76E-16,6.30E-19,0.3236745
NM_025597,71,50,1.42,58643433,237,4158,0.056998557,58644443,24.91291139,74,50,1.48,58643423,273,4363,0.062571625,58644443,23.65289377,3.01E-18,6.30E-19,0.90227711
NM_026631,103,50,2.06,51433255,200,2036,0.098231827,51434275,20.9708,74,50,1.48,51433255,162,2142,0.075630252,51434275,19.56888889,1.80E-26,6.36E-19,0.865852766
NM_138605,55,50,1.1,7151171,1940,9566,0.202801589,7150246,5.424020619,94,50,1.88,7151171,1721,9890,0.174014156,7150246,10.80371877,1.57E-08,6.38E-19,0.00330305
NM_008743,102,50,2.04,24769662,119,1978,0.06016178,24770627,33.90857143,70,50,1.4,24769647,134,2427,0.055212196,24770627,25.35671642,4.25E-30,6.48E-19,0.100202467
NR_045822,86,50,1.72,81818962,302,4469,0.067576639,81819977,25.45258278,75,50,1.5,81818957,347,5510,0.062976407,81819977,23.8184438,1.06E-22,6.51E-19,0.427378494
NR_045823,86,50,1.72,81818962,302,4469,0.067576639,81819977,25.45258278,75,50,1.5,81818957,347,5510,0.062976407,81819977,23.8184438,1.06E-22,6.51E-19,0.427378494
NM_007739,169,50,3.38,57754825,6105,77887,0.078382785,57753850,43.12171335,76,50,1.52,57754825,4511,71975,0.06267454,57753850,24.25227222,1.27E-44,6.56E-19,0.006018944
NM_153559,117,50,2.34,26092880,520,10470,0.049665712,26091940,47.115,73,50,1.46,26092880,502,11023,0.045541141,26091940,32.0589243,7.17E-33,6.56E-19,0.064781148
NM_008569,112,50,2.24,128513121,5797,56385,0.102811031,128512131,21.78754528,83,50,1.66,128513121,5557,58413,0.095132933,128512131,17.44926759,4.75E-27,6.61E-19,0.323595268
NM_172283,114,50,2.28,113426329,350,7039,0.049722972,113425359,45.85405714,72,50,1.44,113426344,373,7976,0.046765296,113425359,30.79206434,7.48E-33,6.70E-19,0.023275917
NM_181666,114,50,2.28,113426329,350,7039,0.049722972,113425359,45.85405714,72,50,1.44,113426344,373,7976,0.046765296,113425359,30.79206434,7.48E-33,6.70E-19,0.023275917
NM_001042708,100,50,2,21172392,3881,26080,0.14881135,21173447,13.43983509,89,50,1.78,21172387,3698,26861,0.137671717,21173447,12.92930773,4.11E-21,6.71E-19,0.913543899
NM_001042709,100,50,2,21172392,3881,26080,0.14881135,21173447,13.43983509,89,50,1.78,21172387,3698,26861,0.137671717,21173447,12.92930773,4.11E-21,6.71E-19,0.913543899
NM_001253832,77,50,1.54,5460862,152,2271,0.066930867,5461607,23.00881579,78,50,1.56,5460862,203,2487,0.081624447,5461607,19.11192118,3.69E-20,6.78E-19,0.492602027
NM_021438,77,50,1.54,5460862,152,2271,0.066930867,5461607,23.00881579,78,50,1.56,5460862,203,2487,0.081624447,5461607,19.11192118,3.69E-20,6.78E-19,0.492602027
NM_028343,116,50,2.32,96487282,5766,93956,0.061369152,96486297,37.80400971,76,50,1.52,96487287,5332,97715,0.054566853,96486297,27.85573893,2.01E-30,6.84E-19,0.144591718
NM_001042707,100,50,2,21172392,4274,28630,0.149283968,21173447,13.39728591,89,50,1.78,21172387,4009,29426,0.13624006,21173447,13.06517336,4.30E-21,6.94E-19,0.967389785
NM_010561,100,50,2,21172392,4274,28630,0.149283968,21173447,13.39728591,89,50,1.78,21172387,4009,29426,0.13624006,21173447,13.06517336,4.30E-21,6.94E-19,0.967389785
NM_021493,71,50,1.42,97311804,3819,35898,0.106384757,97312474,13.3477769,86,50,1.72,97311724,4528,39745,0.11392628,97312474,15.09748233,9.53E-16,7.01E-19,1
NM_001164352,100,50,2,5474245,446,4681,0.095278787,5475735,20.99103139,82,50,1.64,5474245,467,4812,0.097049044,5475735,16.89867238,1.76E-24,7.15E-19,0.44616656
NM_021474,100,50,2,5474245,447,4710,0.094904459,5475690,21.0738255,82,50,1.64,5474245,468,4837,0.096754186,5475690,16.95017094,1.78E-24,7.19E-19,0.44616656
NM_008921,97,50,1.94,127452256,319,5650,0.056460177,127453271,34.36050157,71,50,1.42,127452246,296,5636,0.052519517,127453271,27.03756757,3.36E-26,7.22E-19,0.517550572
NM_001170849,124,50,2.48,38501519,5238,40426,0.129570079,38502444,19.14022146,86,50,1.72,38501484,5163,42741,0.120797361,38502444,14.23872167,1.76E-28,7.31E-19,0.104497701
NM_001170848,124,50,2.48,38501519,5412,41857,0.12929737,38502444,19.18059128,86,50,1.72,38501484,5357,44417,0.120606975,38502444,14.26119843,1.79E-28,7.39E-19,0.093718875
NM_138680,124,50,2.48,38501519,5412,41857,0.12929737,38502444,19.18059128,86,50,1.72,38501484,5357,44417,0.120606975,38502444,14.26119843,1.79E-28,7.39E-19,0.093718875
NM_177670,124,50,2.48,116228468,253,2143,0.118058796,116227548,21.00648221,78,50,1.56,116228578,207,2200,0.094090909,116227548,16.57971014,5.50E-31,7.39E-19,0.450339655
NM_025370,98,50,1.96,64413893,693,8989,0.077094226,64413018,25.42343434,77,50,1.54,64413893,680,9382,0.072479216,64413018,21.24747059,3.12E-25,7.40E-19,0.489102962
NM_029492,58,50,1.16,58509109,2133,29914,0.071304406,58508099,16.26827942,79,50,1.58,58509109,2496,34957,0.071402008,58508099,22.12822917,3.99E-13,7.40E-19,0.769302672
NM_133917,88,50,1.76,123844853,1290,25704,0.050186741,123845828,35.06902326,71,50,1.42,123844848,1268,27006,0.046952529,123845828,30.2433123,8.38E-23,7.44E-19,0.592892205
NM_001163304,60,50,1.2,5575770,700,8580,0.081585082,5575150,14.70857143,77,50,1.54,5576150,684,9341,0.073225565,5575150,21.03090643,5.66E-14,7.46E-19,0.457796609
NM_001163305,60,50,1.2,5575770,700,8580,0.081585082,5575150,14.70857143,77,50,1.54,5576150,684,9341,0.073225565,5575150,21.03090643,5.66E-14,7.46E-19,0.457796609
NM_001163306,60,50,1.2,5575770,700,8580,0.081585082,5575150,14.70857143,77,50,1.54,5576150,684,9341,0.073225565,5575150,21.03090643,5.66E-14,7.46E-19,0.457796609
NM_008994,60,50,1.2,5575770,700,8580,0.081585082,5575150,14.70857143,77,50,1.54,5576150,684,9341,0.073225565,5575150,21.03090643,5.66E-14,7.46E-19,0.457796609
NM_201369,137,50,2.74,151468147,1836,18459,0.099463676,151467187,27.5477451,82,50,1.64,151468147,1910,19885,0.096052301,151467187,17.07403141,8.00E-35,7.65E-19,0.002259704
NM_024225,161,50,3.22,144096508,5578,17352,0.321461503,144095308,10.01675152,108,50,2.16,144096508,5036,17795,0.283000843,144095308,7.6324861,4.24E-31,7.65E-19,0.123472284
NM_001166427,117,50,2.34,117867647,2489,5157,0.482644949,117868312,4.848284452,121,50,2.42,117867017,2032,5264,0.386018237,117868312,6.269133858,2.05E-15,7.81E-19,0.322127412
NM_031248,66,50,1.32,88356869,130,1522,0.085413929,88355849,15.45415385,76,50,1.52,88356864,153,1800,0.085,88355849,17.88235294,6.68E-16,7.81E-19,1
NM_028572,105,50,2.1,65815498,1605,25582,0.062739426,65816878,33.4717757,75,50,1.5,65815498,1696,27037,0.062728853,65816878,23.91244104,1.03E-27,8.00E-19,0.090929186
NM_020295,133,50,2.66,29704880,1420,33378,0.042542992,29703930,62.52498592,71,50,1.42,29704890,1397,36722,0.03804259,29703930,37.32658554,1.22E-37,8.05E-19,0.001223127
NM_009003,76,50,1.52,126329936,456,10524,0.043329532,126330896,35.08,69,50,1.38,126329936,484,11650,0.041545064,126330896,33.21694215,5.37E-20,8.15E-19,0.759932797
NM_025668,227,50,4.54,107007328,1252,13738,0.091134081,107006393,49.81670927,78,50,1.56,107007323,1210,14297,0.08463314,107006393,18.43249587,1.87E-63,8.22E-19,6.84E-13
NM_144873,125,50,2.5,30105008,8977,52158,0.172111661,30106003,14.52545394,92,50,1.84,30105008,8819,53751,0.164071366,30106003,11.21463204,7.24E-27,8.41E-19,0.206506026
NM_023472,120,50,2.4,99033137,294,4941,0.059502125,99034197,40.33469388,74,50,1.48,99033447,301,5273,0.057083254,99034197,25.92704319,3.10E-34,8.66E-19,0.033156646
NM_023138,101,50,2.02,80568737,1070,11547,0.092664761,80569692,21.79900935,81,50,1.62,80568737,1109,12441,0.089140744,80569692,18.17350766,1.15E-24,8.81E-19,0.372451654
NM_009846,85,50,1.7,43298970,177,2260,0.078318584,43299975,21.70621469,75,50,1.5,43298970,206,2836,0.072637518,43299975,20.65048544,1.36E-21,8.86E-19,0.466914624
NM_019652,93,50,1.86,87549152,314,3834,0.0818988,87548177,22.71095541,77,50,1.54,87549147,304,4022,0.075584286,87548177,20.37460526,6.97E-24,8.86E-19,0.725690473
NM_025595,169,50,3.38,125142253,91,742,0.122641509,125143218,27.56,79,50,1.58,125141838,73,727,0.100412655,125143218,15.73506849,3.27E-48,8.94E-19,0.094164558
NM_010193,99,50,1.98,62659740,1360,12943,0.105076103,62658455,18.84348529,81,50,1.62,62659740,1139,12505,0.091083567,62658455,17.78586479,5.83E-23,9.08E-19,1
NR_015466,85,50,1.7,151946746,719,7441,0.096626797,151945896,17.59346314,80,50,1.6,151946721,716,8658,0.082698083,151945896,19.34748603,2.70E-20,9.10E-19,0.956864385
NM_001168526,111,50,2.22,32285498,1885,36547,0.051577421,32284503,43.04209019,75,50,1.5,32285488,2322,43599,0.053258102,32284503,28.16472868,2.11E-29,9.70E-19,0.002040375
NM_022997,96,50,1.92,87823381,3108,27229,0.114143009,87822396,16.82100386,82,50,1.64,87823381,2973,27733,0.107200808,87822396,15.2983922,9.11E-22,9.94E-19,0.815977176
NR_003544,83,50,1.66,120197795,2340,37557,0.062305296,120196945,26.643,75,50,1.5,120197795,2477,41704,0.059394782,120196945,25.25474364,4.20E-21,1.00E-18,0.679447967
NM_008710,83,50,1.66,120197793,2379,38207,0.062266077,120196818,26.65978142,75,50,1.5,120197793,2512,42161,0.059581129,120196818,25.17575637,4.24E-21,1.01E-18,0.712837241
NM_029005,76,50,1.52,113862088,386,8659,0.044577896,113860803,34.09761658,67,50,1.34,113862103,289,7489,0.038589932,113860803,34.72408304,3.46E-20,1.02E-18,0.739356136
NM_001035231,103,50,2.06,67654063,577,7624,0.075682057,67653088,27.21913345,76,50,1.52,67654078,565,8286,0.068187304,67653088,22.29153982,5.00E-27,1.04E-18,0.344294331
NM_007953,79,50,1.58,6995953,478,5954,0.080282163,6995298,19.68058577,76,50,1.52,6995938,566,7274,0.077811383,6995298,19.53441696,6.69E-19,1.05E-18,0.567538057
NM_181392,72,50,1.44,6079858,134,2193,0.061103511,6080828,23.56656716,70,50,1.4,6079853,148,2798,0.052894925,6080828,26.46756757,9.86E-19,1.06E-18,0.844482337
NM_183154,73,50,1.46,84937822,2923,32092,0.09108189,84937097,16.0295313,82,50,1.64,84937822,3462,36372,0.095183108,84937097,17.22994801,2.49E-16,1.06E-18,0.957312381
NM_145925,193,50,3.86,77044567,3863,14391,0.268431659,77045512,14.37982397,102,50,2.04,77044567,3378,14550,0.232164948,77045512,8.786856128,1.52E-41,1.06E-18,0.001279498
NM_021556,47,50,0.94,119176044,403,4445,0.090663667,119175059,10.36799007,74,50,1.48,119176049,323,4451,0.072567962,119175059,20.39467492,8.51E-10,1.08E-18,0.012348045
NM_001256195,118,50,2.36,137549371,12679,139752,0.090724999,137550371,26.01267608,79,50,1.58,137549371,11053,142725,0.077442634,137550371,20.4021985,1.27E-28,1.12E-18,0.300086239
NM_001256198,118,50,2.36,137549371,12679,139752,0.090724999,137550371,26.01267608,79,50,1.58,137549371,11053,142725,0.077442634,137550371,20.4021985,1.27E-28,1.12E-18,0.300086239
NM_172703,118,50,2.36,137549371,12679,139752,0.090724999,137550371,26.01267608,79,50,1.58,137549371,11053,142725,0.077442634,137550371,20.4021985,1.27E-28,1.12E-18,0.300086239
NR_015475,103,50,2.06,38409412,876,7735,0.113251454,38408852,18.18961187,83,50,1.66,38409417,806,7487,0.107653266,38408852,15.41987593,1.78E-24,1.13E-18,0.732224551
NR_027903,103,50,2.06,38409412,876,7735,0.113251454,38408852,18.18961187,83,50,1.66,38409417,806,7487,0.107653266,38408852,15.41987593,1.78E-24,1.13E-18,0.732224551
NM_011135,74,50,1.48,41596628,810,10088,0.080293418,41595658,18.43239506,77,50,1.54,41596638,908,11555,0.078580701,41595658,19.59768722,6.25E-18,1.14E-18,0.921081721
NM_028211,72,50,1.44,115392196,184,2343,0.078531797,115393211,18.33652174,73,50,1.46,115392196,157,2401,0.065389421,115393211,22.3277707,4.49E-18,1.18E-18,0.764442858
NM_001252528,119,50,2.38,7476031,112,1624,0.068965517,7475126,34.51,70,50,1.4,7476031,101,1706,0.059202814,7475126,23.64752475,6.48E-35,1.19E-18,0.216057622
NM_019478,119,50,2.38,7476031,112,1624,0.068965517,7475126,34.51,70,50,1.4,7476031,101,1706,0.059202814,7475126,23.64752475,6.48E-35,1.19E-18,0.216057622
NM_080850,100,50,2,95239295,725,14208,0.05102759,95238365,39.19448276,69,50,1.38,95239300,607,13621,0.044563542,95238365,30.96701812,6.44E-27,1.22E-18,0.591914923
NM_153063,97,50,1.94,33102781,329,5209,0.063159916,33103776,30.71568389,73,50,1.46,33102786,268,4768,0.056208054,33103776,25.97492537,3.92E-26,1.23E-18,0.914943444
NM_001081264,124,50,2.48,99382431,718,14715,0.048793748,99383321,50.82618384,69,50,1.38,99382436,611,15333,0.039848692,99383321,34.63099836,1.74E-34,1.23E-18,0.072992411
NM_053074,122,50,2.44,52072090,2263,11308,0.200123806,52072790,12.1924525,93,50,1.86,52072090,1854,11267,0.164551345,52072790,11.30346278,1.13E-25,1.26E-18,0.893337404
NM_009761,77,50,1.54,67627724,1535,15201,0.100980199,67626714,15.25051466,81,50,1.62,67627419,1590,16101,0.09875163,67626714,16.40479245,1.38E-17,1.26E-18,1
NM_027772,69,50,1.38,42941427,3330,71197,0.046771634,42942292,29.50506306,71,50,1.42,42941427,3306,75836,0.043594071,42942292,32.57323654,4.13E-18,1.28E-18,1
NM_177687,70,50,1.4,134780272,456,8746,0.05213812,134781217,26.85175439,72,50,1.44,134780272,496,10094,0.049138102,134781217,29.30516129,3.80E-18,1.29E-18,0.976393979
NM_001168289,69,50,1.38,42941427,3499,75249,0.046498957,42942292,29.67808517,71,50,1.42,42941427,3470,80074,0.043334915,42942292,32.76803458,4.19E-18,1.30E-18,1
NM_145547,46,50,0.92,49534109,267,4804,0.055578684,49535089,16.55310861,70,50,1.4,49534124,284,5121,0.055457918,49535089,25.2443662,2.87E-11,1.33E-18,0.365183452
NM_173368,98,50,1.96,160934762,6145,89530,0.068636211,160933792,28.55635476,75,50,1.5,160934762,6234,94428,0.066018554,160933792,22.72088547,3.24E-25,1.35E-18,0.311421519
NM_001253702,86,50,1.72,104667484,2482,33817,0.073395038,104668424,23.43482675,78,50,1.56,104667419,2454,35643,0.068849423,104668424,22.65814181,6.59E-21,1.40E-18,0.899277427
NM_001253703,86,50,1.72,104667484,2482,33817,0.073395038,104668424,23.43482675,78,50,1.56,104667419,2454,35643,0.068849423,104668424,22.65814181,6.59E-21,1.40E-18,0.899277427
NM_153091,86,50,1.72,104667484,2482,33817,0.073395038,104668424,23.43482675,78,50,1.56,104667419,2454,35643,0.068849423,104668424,22.65814181,6.59E-21,1.40E-18,0.899277427
NR_045578,86,50,1.72,104667484,2482,33817,0.073395038,104668424,23.43482675,78,50,1.56,104667419,2454,35643,0.068849423,104668424,22.65814181,6.59E-21,1.40E-18,0.899277427
NM_001159367,142,50,2.84,68913715,371,5235,0.07086915,68914660,40.07385445,74,50,1.48,68913680,354,5310,0.066666667,68914660,22.2,8.01E-40,1.40E-18,0.003809111
NM_178277,110,50,2.2,61336658,2917,30610,0.095295655,61335703,23.08604731,78,50,1.56,61336663,2548,31657,0.080487728,61335703,19.38183673,1.11E-26,1.43E-18,0.499351565
NM_134134,110,50,2.2,61336659,2918,30611,0.09532521,61335704,23.07888965,78,50,1.56,61336664,2548,31658,0.080485185,61335704,19.38244898,1.11E-26,1.43E-18,0.499351565
NM_026636,165,50,3.3,73920829,689,4826,0.142768338,73921754,23.11436865,85,50,1.7,73920789,667,5211,0.127998465,73921754,13.2814093,5.94E-41,1.44E-18,0.000360402
NM_024434,87,50,1.74,45884723,1057,12200,0.086639344,45885613,20.08325449,77,50,1.54,45884728,1109,14172,0.078252893,45885613,19.67978359,1.35E-20,1.45E-18,0.677123874
NM_001128605,77,50,1.54,182186366,269,6321,0.042556558,182185431,36.18713755,70,50,1.4,182186366,293,6854,0.04274876,182185431,32.74948805,5.01E-21,1.46E-18,0.698018919
NM_001256100,65,50,1.3,147775298,294,5250,0.056,147774373,23.21428571,70,50,1.4,147775298,294,5922,0.04964539,147774373,28.2,4.86E-17,1.47E-18,0.938118887
NM_001256101,65,50,1.3,147775298,294,5250,0.056,147774373,23.21428571,70,50,1.4,147775298,294,5922,0.04964539,147774373,28.2,4.86E-17,1.47E-18,0.938118887
NM_001256102,65,50,1.3,147775298,294,5250,0.056,147774373,23.21428571,70,50,1.4,147775298,294,5922,0.04964539,147774373,28.2,4.86E-17,1.47E-18,0.938118887
NM_029581,65,50,1.3,147775298,294,5250,0.056,147774373,23.21428571,70,50,1.4,147775298,294,5922,0.04964539,147774373,28.2,4.86E-17,1.47E-18,0.938118887
NM_001077529,94,50,1.88,93817242,538,3941,0.136513575,93816002,13.77152416,84,50,1.68,93817242,502,4092,0.122678397,93816002,13.69434263,1.18E-20,1.49E-18,0.98823217
NM_080556,66,50,1.32,122506354,3034,33896,0.089509087,122507304,14.74710613,78,50,1.56,122506349,2806,34513,0.081302698,122507304,19.18755524,2.00E-14,1.49E-18,0.458375969
NM_001166655,78,50,1.56,51817858,290,5569,0.052073981,51818723,29.95737931,71,50,1.42,51817863,387,7220,0.053601108,51818723,26.49198966,3.13E-21,1.50E-18,0.193642537
NM_001166657,78,50,1.56,51817858,290,5569,0.052073981,51818723,29.95737931,71,50,1.42,51817863,387,7220,0.053601108,51818723,26.49198966,3.13E-21,1.50E-18,0.193642537
NM_001146025,104,50,2.08,54789094,588,5626,0.104514753,54788169,19.9014966,82,50,1.64,54789099,660,5923,0.111430019,54788169,14.71775758,2.87E-25,1.54E-18,0.160395673
NM_001146026,104,50,2.08,54789094,588,5626,0.104514753,54788169,19.9014966,82,50,1.64,54789099,660,5923,0.111430019,54788169,14.71775758,2.87E-25,1.54E-18,0.160395673
NM_134064,104,50,2.08,54789094,588,5626,0.104514753,54788169,19.9014966,82,50,1.64,54789099,660,5923,0.111430019,54788169,14.71775758,2.87E-25,1.54E-18,0.160395673
NM_008705,94,50,1.88,93817241,549,4085,0.134394125,93816321,13.98870674,84,50,1.68,93817241,517,4298,0.120288506,93816321,13.96642166,1.25E-20,1.60E-18,0.98823217
NM_011967,57,50,1.14,108060049,1371,14068,0.097455218,108060844,11.69768053,77,50,1.54,108060049,1220,14897,0.081895684,108060844,18.80440984,3.92E-12,1.60E-18,0.133456044
NM_008992,61,50,1.22,85958346,603,8336,0.072336852,85957416,16.86553897,75,50,1.5,85958336,499,8069,0.061841616,85957416,24.25551102,2.49E-14,1.61E-18,0.191376278
NM_001099634,153,50,3.06,38117867,16081,112818,0.142539311,38117067,21.46776196,85,50,1.7,38117862,13857,114315,0.121217688,38117067,14.02435592,2.35E-36,1.63E-18,0.015947487
NM_001039045,98,50,1.96,163899644,363,2573,0.141080451,163900319,13.89278237,88,50,1.76,163899644,384,2647,0.14506989,163900319,12.13208333,1.19E-21,1.64E-18,0.671677877
NM_026078,98,50,1.96,163899644,363,2573,0.141080451,163900319,13.89278237,88,50,1.76,163899644,384,2647,0.14506989,163900319,12.13208333,1.19E-21,1.64E-18,0.671677877
NM_133796,160,50,3.2,120442829,934,3092,0.302069858,120441934,10.59357602,106,50,2.12,120442829,897,3198,0.280487805,120441934,7.55826087,6.66E-32,1.68E-18,0.056108422
NM_172894,75,50,1.5,4611027,1415,15724,0.089989824,4609552,16.66855124,77,50,1.54,4611027,1322,16636,0.079466218,4609552,19.37930408,4.67E-17,1.73E-18,0.888923614
NM_133252,72,50,1.44,21069295,4005,47507,0.084303366,21068290,17.08116854,78,50,1.56,21069300,4358,50547,0.086216788,21068290,18.09392382,6.79E-17,1.76E-18,1
NM_177409,72,50,1.44,21069296,4003,47507,0.084261267,21068306,17.08970272,78,50,1.56,21069296,4358,50544,0.086221906,21068306,18.09284993,6.79E-17,1.76E-18,1
NM_011288,77,50,1.54,149719467,311,3725,0.083489933,149720022,18.44533762,72,50,1.44,149719457,241,3988,0.060431294,149720022,23.82871369,8.14E-19,1.77E-18,0.696323903
